,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
5379,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5380,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5381,1,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,4
5382,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5383,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5384,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5385,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5386,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5387,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
5388,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5389,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5390,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
5391,1,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4
5392,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5393,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5394,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5395,1,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,4
5396,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5397,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5398,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5399,1,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
5400,1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
5401,1,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4
5402,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5403,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5404,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5405,1,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4
5406,1,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4
5407,1,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,4
5408,1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
5409,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
5410,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5411,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5412,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5413,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5414,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5415,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5416,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5417,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5418,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5419,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5420,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5421,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5422,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5423,1,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
5424,1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
5425,1,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
5426,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5427,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5428,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5429,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5430,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5431,1,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
5432,1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
5433,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5434,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5435,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5436,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5437,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5438,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
5439,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5440,1,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4
5441,2,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
5442,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5443,1,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
5444,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5445,1,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
5446,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5447,2,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
5448,2,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
5449,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5450,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5451,1,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
5452,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5453,1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4
5454,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5455,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5456,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5457,2,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
5458,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5459,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
5460,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5461,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5462,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5463,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5464,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5465,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5466,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5467,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5468,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5469,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5470,2,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
5471,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5472,1,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
5473,1,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,4
5474,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5475,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5476,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5477,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5478,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5479,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5480,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5481,1,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
5482,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5483,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5484,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5485,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5486,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5487,1,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
5488,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5489,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
5490,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5491,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5492,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5493,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5494,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5495,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5496,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5497,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5498,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
5499,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5500,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5501,1,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
5502,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5503,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5504,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
5505,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5506,1,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
5507,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5508,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5509,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5510,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5511,1,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
5512,1,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
5513,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5514,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5515,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5516,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5517,1,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4
5518,1,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
5519,2,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
5520,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5521,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5522,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
5523,1,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4
5524,1,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4
5525,1,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
5526,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5527,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5528,1,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
5529,1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
5530,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5531,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5532,1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
5533,1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
5534,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5535,1,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
5536,2,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
5537,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
5538,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5539,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5540,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5541,1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
5542,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5543,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5544,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5545,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5546,1,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
5547,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5548,1,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
5549,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5550,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5551,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5552,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5553,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5554,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5555,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5556,2,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
5557,1,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
5558,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5559,1,0.255,0.195,0.055,0.0725,0.0285,0.017,0.021,4
5560,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5561,1,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
5562,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5563,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5564,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5565,1,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
5566,1,0.185,0.13,0.045,0.029,0.012,0.0075,0.0095,4
5567,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5568,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5569,1,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4
5570,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5571,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5572,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5573,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5574,1,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02,4
5575,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5576,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5577,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5578,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5579,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5580,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5581,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5582,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5583,1,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
5584,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5585,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5586,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5587,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5588,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5589,1,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
5590,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5591,1,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
5592,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5593,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5594,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5595,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5596,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5597,1,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4
5598,2,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
5599,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5600,2,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
5601,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5602,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5603,1,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
5604,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
5605,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5606,1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4
5607,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5608,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5609,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5610,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
5611,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5612,1,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
5613,1,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4
5614,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5615,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5616,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5617,1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
5618,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5619,1,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
5620,1,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
5621,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5622,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5623,1,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4
5624,2,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
5625,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5626,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5627,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5628,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5629,1,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
5630,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5631,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5632,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5633,1,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
5634,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5635,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5636,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5637,2,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4
5638,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5639,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5640,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5641,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5642,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5643,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5644,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5645,1,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
5646,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5647,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5648,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5649,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5650,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5651,1,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4
5652,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5653,1,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
5654,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5655,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
5656,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5657,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5658,1,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
5659,1,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4
5660,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5661,1,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4
5662,1,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4
5663,1,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02,4
5664,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5665,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5666,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5667,1,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
5668,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5669,1,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4
5670,1,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
5671,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5672,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5673,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5674,1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
5675,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5676,1,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
5677,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5678,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5679,1,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
5680,1,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4
5681,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5682,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5683,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5684,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5685,1,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
5686,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5687,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5688,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5689,1,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4
5690,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5691,1,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4
5692,1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
5693,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5694,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5695,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5696,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
5697,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5698,1,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
5699,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5700,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5701,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5702,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5703,1,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4
5704,1,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4
5705,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5706,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5707,2,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
5708,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5709,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5710,1,0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4
5711,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
5712,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
5713,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5714,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5715,1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4
5716,1,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4
5717,1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4
5718,1,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4
5719,2,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
5720,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5721,1,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4
5722,1,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
5723,1,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
5724,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5725,2,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
5726,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5727,1,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
5728,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
5729,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5730,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5731,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5732,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
5733,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5734,1,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
5735,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
5736,1,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4
5737,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
5738,1,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4
5739,1,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
5740,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5741,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
5742,1,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
5743,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5744,2,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4
5745,1,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,4
5746,1,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
5747,1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4
5748,1,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4
5749,2,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4
5750,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
5751,1,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
5752,1,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
5753,1,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4
5754,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
5755,1,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
5756,1,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
5757,1,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,4
5758,1,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
